ConsentId,ImpressionId,ConsentTimestamp,TDID,Country,TCFVersion,CMPId,CMPVersion,ConsentScreen,ConsentLanguage,VendorListVersion,HasConsent,PurposesConsented,LegitimateInterests,VendorConsents,PublisherRestrictions,ConsentString
a2fed9e8-a4bb-42e3-a2c3-5eb616d699dd,9f040c22-197c-4d48-9d09-3075d7715924,2024-12-06T10:09:41,TDID_0D99D292A4574D0C,UK,2.2,180,9,3,en,137,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP9vw7BnjxPlk9Sr5FcOLU575XTcIONRpN4y5aLib4R0yLmfUyfKk2kZ29ZMkH4zaei2RgcxRdyKVCJUc8
d0eccaca-dd06-49bc-8af8-8fbbb48f8e04,360cf134-d54d-4bf9-be5c-aa2095c3ff07,2024-11-21T03:04:54,TDID_21B4337FC87349DD,DE,2.2,493,9,1,de,135,False,[9],[],[],[],CPmbvAWfvTbpxsRiWmZ2E7eHN6TmooikiLYfYzlzeQJp4k5bLHLSj3FLfvICEINbvNuRkDrNkcJGG1r0wW
120108b9-5850-4fd4-9de8-1f313cc922bb,9629294a-8ee1-47ec-82d1-e6441a1c8b57,2024-11-29T08:16:40,TDID_E3D28AC53B7A4C98,UK,2.2,227,6,3,en,102,False,"[9, 10]",[],[],[],CPVdcETnswZGnuo7pE02zHjhYCyfTMpGFOx3KXVqJMRCh2uYZ3a2V1WV1yoiJvFCNkVn63EwsPtxklxISQ
8896a607-852c-4ef4-9eee-5c88a59e1712,9cf92584-4389-47da-a228-b556b8d11ea5,2024-12-04T11:53:12,TDID_2068A2B5149445CE,DE,2.2,149,10,1,de,116,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPsxoeJPC0AR3EHUQVmNlXYfTeg2g0ERqJlFL47cMTsfLBUIJQYS1ttLPBq3grcRaIj05musRQicRbyqCS
a804dc6f-3713-4fe7-877a-0638b7bbc8d7,9be4f85c-f038-41bf-bbd2-f652173babf9,2024-12-07T20:15:46,TDID_55645125AC954BE4,FR,2.2,225,4,2,fr,133,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPs2QntiEKkIoeJ5HupBVDobWH0iquknVGhNfDNOTzh1nKfkZyEmtV5Y50m1wiBHk1hHRVe4l8yLJlokLv
0a7af4ad-9da6-41c4-b32f-a32ac7bf8b26,98649bf1-cd0a-41f6-b948-12cf0db189f3,2024-12-01T12:05:18,TDID_3402F3C9642E476A,DE,2.2,267,2,2,de,147,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP3E9d0USKgg13MsbHpWjEcgUtFPx3iw9lj3LoBdn3eRtrMqnhAmnjG8pZYU38SYuk30zAz6V7abX9un6o
b4a3f4f1-7c6c-4e37-92bd-8bd64059740d,6f4708fa-6550-4d55-aa9b-1a35c2803404,2024-12-05T06:09:10,TDID_85CFE9424FDD4F97,FR,2.2,490,6,3,fr,126,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP3IHkzM1oaJ8y8VqhYuaioig9naQc7ALj8ZzAJBHmljAHyEzH3rYZ9QHtGTgc5ETxcLEzlpMsjugrMbjR
bdcb00b2-730f-40d2-8f8a-fc93fad97298,95886c46-261a-42cc-8337-50a7e160835a,2024-12-08T04:24:22,TDID_51860A8C60CA4EAC,FR,2.2,414,1,3,fr,149,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPb8EyaUQiaEeSFb4dsy4cmrzGqAGNlBX0o6XRU714La2O1m242o3DhzDxWvXunVPugqDu5mQLGh1psWjB
8667b814-c118-4126-a23c-874762d9983d,578e5eb0-37cc-45f9-aa83-49b2b12c3f97,2024-12-13T12:28:37,TDID_AA64318563594DF4,FR,2.2,310,3,2,fr,121,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPjorfemJyE48TXCqi8UqBWvNKcG09Ql3W5Mw7CfyzIgcvZOEyOsn9vs5i5M1PstgPFDyn9KTPTw9sLEbn
f740ff5d-79cb-4a2f-a915-d6c4d839a4a5,a4401f68-853d-44ba-98e2-11795aacd540,2024-12-08T17:28:16,TDID_4A8E57B5C81648FD,DE,2.2,137,2,1,de,101,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP2TBfDSKHCgqtX0DeymPeSQBM1lylWbKZ8dEQqRlqPA0tiJiAU4EYLgmzZdk84NR46v5EYnF2K3RjLKMw
4a5ffa5b-31d6-4798-a44a-d9992ad442d4,b5c57142-4819-4c67-9a1a-b9cdaf000fb4,2024-11-24T01:55:37,TDID_7D87FB9F3A114C54,DE,2.2,274,6,1,de,119,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP8LHLRjlEzheKGrJLROZjpRdYTs6fy97fjfGAc6ME5C15K32oNnFXwO5IrfzXdUaIksRlEgubkqQYCDwn
473f2481-2481-42ce-9f2e-5ca8bef01fba,10f21fb6-bcf8-4ec8-a605-0af1d7afc159,2024-11-25T20:43:05,TDID_19818A8B3BBE4988,DE,2.2,96,3,1,de,132,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPNDPeLunrCH25zolyopMplq1t1SwQ5J7iYzCQIk8DpcUNOUbwNAOD7PfAPK7LTZpVWwE8213a8IFDUE7E
771fdda4-60f5-4ee5-9d23-5ff9c0ab7c41,94e4da8f-3f19-4f67-9816-d7f0a2bcc225,2024-12-05T13:26:46,TDID_1772FA355CAD4109,UK,2.2,52,1,3,en,115,False,[],[],[],[],CPnzC611oab9lCSF4IhaSMo4nfxT8DMtXTtsqyGxLNLfMC3320geANPxm6GmY89iQ2bRtJM40dY6NsOs0e
fb310063-3508-49ec-a456-f285cc643613,4ac67632-9be8-4035-b43c-06e52b20646a,2024-12-12T00:00:33,TDID_40C311DBF59D41C6,UK,2.2,402,10,1,en,103,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPvFYgun2Wu2NoBh4tAJxPjha69flFZBb1ubljgfWTREwyyQGqRhrdA8XsB421hMvBe4yKQzgsRekMxpzT
bf01ea22-a7ff-4c44-b9c0-8a303cdebdb0,cc2ba1a1-372f-4355-8e75-8b0d8fcca73c,2024-12-05T07:18:19,TDID_E8A566F2F9C14FC9,UK,2.2,255,9,1,en,150,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP1nkB8SaPXgzKYDkHTNRyF5jGXOPmiJQpfpdqxKWDNnH0AANuekN8YsRa2pc00PzleJ0FZJE5cp1MJjm9
2189f29d-4386-44bd-a517-f99daa4e2e5d,72115208-1ce3-4848-b7f3-c8b9c2604f16,2024-11-24T12:51:59,TDID_3DEEC077FDC04307,FR,2.2,88,1,1,fr,149,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPeqDsXsPkLRpnz1WbaTxcjnEcXBIG5ixgCEnaHcBcnSAdXRUsYqAVU5WglAJ7cH5aMTqsjlfSsexv3RcM
fab8e812-070b-4e0f-8d6d-05e58c056758,ef4e53ea-1ffc-4078-974c-9f78f79c32b3,2024-11-19T03:55:52,TDID_A90F47DB22094048,UK,2.2,138,1,2,en,118,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP3M7dnAsyNVP8GfgDAt1YFgI71Le8vzgCu7L7x4l22wi26phaAsA4vtJFkLDcWgI9riBKMP71S5MTlAOu
b5f30ebf-ab98-4c51-afcb-b4cf18ec462b,87976ca8-14ee-4150-8f6f-457e1bd1efd1,2024-11-20T09:13:34,TDID_F75F5C50C4214B00,DE,2.2,269,10,2,de,111,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPgGPXwKMVY42M1EDAlD4xDECrvtVpst6Au8aFIlJHbcYVycWRzWeINlLPuxNaA2D7qubhuu9UJuknCVUU
47a9eb51-fd4a-48e1-a61b-cce2f14fc090,2887cfdb-e1db-48d7-a493-06741ddf19a7,2024-12-07T19:23:05,TDID_5E5C256FEF924000,DE,2.2,167,7,2,de,128,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPOGBG8zCCaQo5PIIQ8G28b94dh89QCcW4E0mAl4Beak4mDHMdoVsVzAEMKx2UZRSroP0tano4qpZlMgPg
7b3f52b2-3368-453a-8e86-a698017e92aa,22ee81ba-fc98-4f0d-8a4d-f559b9583776,2024-11-19T06:40:17,TDID_FDF6854375DB4CB4,FR,2.2,467,8,1,fr,138,False,"[3, 7, 4]",[],[],[],CPLLY3oiWDPLQKbuvGeUOPzRd0FbUWLq1eHjn2nt9o9qOAAsrMxpIrTujTNgQVre2WwtD9xWEdr3YpM9go
efa07e26-f088-4c4a-bee2-047b35a17bea,6b9595a3-9d47-4485-8ae2-c2f5a7f6bd3e,2024-11-29T05:58:11,TDID_08E73C91C2E14985,DE,2.2,304,5,1,de,122,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP6AjEE6TpLj2PeszcMo9ox1BCLiEQKvp6bQCEQvlivRzKLGVYA6ribc9uaVarlnImK4kOJnpGGO7ykPzz
703d16a1-e2bb-428e-9f18-d39a5a9c7d75,ccb52b4c-b54d-48a6-a99a-ef4e8ecbf172,2024-12-07T17:48:04,TDID_06025B87306F4003,UK,2.2,438,6,1,en,129,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPzJp7U7l7jH3CPsBRkBzCKraFwPCFznMLnPrzD87MZKvDeoZ0p6XfphEXloLMThYcZGOFQN08MAC5sP21
c95fdaa9-e835-40c2-a4e5-3e427e478e60,47286363-451d-4893-b688-098a0a515ead,2024-12-06T00:43:40,TDID_8426F1E59C99473D,DE,2.2,444,3,3,de,101,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPZEBgeSHc8AN5al3G8sww7SWUNI1HWVHIT7Zg1YtVU8XTdMcuWnpjUX8uUvJ6S3cMeO8gKaZvdEgOE8SH
bfeb8f0c-82be-46ad-bd54-ad25d37833e8,0ea42fa4-c903-47c8-b3c5-abe00512ee37,2024-11-22T15:06:50,TDID_EA08375DC4F749DF,DE,2.2,112,7,3,de,129,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPAW9uGrhyi7avllWKRUviLsV3HmwIqjZFgVDwBA8RWfyADPdvg5c0Cu0NQd4AN87HbsuiXXOwajcwfnFE
095a1798-9b18-4456-b4b6-82e55aeebe74,1e616819-b4e5-4434-bb8b-c99e5cf87ed3,2024-12-03T06:43:51,TDID_CD29ABF2901146CE,FR,2.2,409,7,1,fr,104,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP0ShghtUWNRF0bEzRlk07l44yU6OXk3Ax914YyHD1kYPcsMkfJNgW4F5GPHh3VS1rlCwlzsQ6LgnokHKI
68d06aa0-37e0-4acf-94a7-4eee2fddaded,a2bc4b3d-b2e2-4f95-8f90-fea367942bd2,2024-11-25T02:49:01,TDID_ACB79B15CEE84C90,DE,2.2,40,3,3,de,145,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPJDqp6RJuUSswZuwNR0kK5KisZVYP7dCekwnxAALT11FNs1ESfl1iNwxIA6XxcSkHOOJwZl0nuTaLGN9Y
a102ed72-fe8a-4bad-851d-487722798be7,b5f8cad6-16c7-4e6a-9413-bba80082db9a,2024-11-16T06:43:45,TDID_D0E15302A4A4416B,FR,2.2,355,10,2,fr,150,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPIlWfAQ1wyg7egNLLZR8oTAFw3uVwyk3plvq7nAGV1X9Stj2c9bxbQgGadLHAtNm1fHaJx3TcGWpgrxgR
7e5dceaf-a00b-4403-9013-500f6f477b06,b9f050f1-63e5-47b2-b649-cb28ec10f606,2024-12-02T05:49:40,TDID_2EB3E9CA329642CE,UK,2.2,148,8,3,en,110,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPBaIfgJY3wZCNnq4mY5WAkWG2vck25coMeYVC5LunFgf2lIjRToeitdz15axta9GLWgRVHsm5siep4808
03a54a7d-c7b8-4ad1-86f6-35b4a83f9577,dbe260ff-0990-47ad-8c60-551b5a65767f,2024-11-30T15:50:08,TDID_0D9B0264EBC24478,DE,2.2,51,5,2,de,106,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPWO80OY4XOMThSrsGIRNQDEzkfZ7Acf0zRNJXgtLjlBipNKfo9MgjpVUjWkb1xWIqyS9x9UA0WHr9wgwT
cbfbf532-d6fc-449a-b501-e015c688e42f,dd2f4e7c-392d-41dd-b289-8d8e9d10a4eb,2024-12-09T11:09:45,TDID_BB65CE42F4B24E88,FR,2.2,34,4,2,fr,116,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPKh2uwgpMR7B5cHm7di2p1ZGfMxbQ0ouxrAXrstqxUPsQrQL6lRCn0CFgHYxQiIbAyGK9VZQItFCC5aug
a2fae0ff-27b6-42c6-b43a-1d65673f99db,d41e37d8-ea50-4d4d-bbf9-ae0cf5e75748,2024-11-28T12:52:16,TDID_7FC1968875AA4701,DE,2.2,312,8,2,de,115,False,"[3, 2]",[],[],[],CP2mqwAAqWLQG1naqrZqzdu48SkuvdOV54PGkvD8tX3gTQJyQOW5Vi8Xrk3pqXl4CtWQYhnMqB6WX1FsVp
1a855f77-73a5-4e63-aab5-5427fc1a882c,31842519-5fc1-4d4f-9e37-c77f7d243f2b,2024-12-13T21:23:41,TDID_6C66FC0F5BCE4A74,UK,2.2,105,2,1,en,115,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPJFp7EDoCIr7PlsbRhp7uJGU2dF41uJyZK8ORCMQJwNqMeK3o9SRQwpqWV0rPEJVFv5N6MjKpqLMtzYBJ
29150501-34ef-4feb-82df-10482a40c55b,1b9c0ad1-1c61-4b94-b6e9-4db52eb72a10,2024-11-30T10:47:43,TDID_7B6A545A3A6545C3,FR,2.2,197,8,1,fr,100,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPrQ2ebHDJHrkRRcan3m9FPqAEVvqWstIoMB1TG1xgFnHPiir15fx49mnJX2I8FyGyONuKLIZcpQ25t1nf
7bf2eaa0-fc08-4f36-a8e3-0ec5a48b7949,5613d7d5-fec1-4ede-83ee-6f3660dd69f1,2024-12-11T00:18:20,TDID_8CC16E03A9524116,DE,2.2,298,4,3,de,121,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPnkBNnmyPXeAaRV7szTXqoksUkR7RToODZymcbo9uNoUDSmM7MYUXYlqQGjXJDELsHgXX0Z8hgFXLBbFl
73a70105-aae0-436d-85bf-9328597da5f5,d15ae841-44a1-43f4-8cad-a47223db81c9,2024-12-08T13:30:53,TDID_C8F3A8EB69654007,DE,2.2,439,2,2,de,123,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPvclkYkLYrUDpi6TpnvTLiqSiWUSlUyTATUmADfEeg2b3JNlEPNwTHr6qLoVGkyn9urutv1hxEyJxgF1p
df0bcdb1-be02-4f55-8a66-8b9151baff72,2a361111-ee9d-45bb-a98f-cf667b954125,2024-12-08T05:55:43,TDID_0BD1AC139E984FB6,UK,2.2,454,5,1,en,135,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPc8bIhqVEzFVkDYgw9FADMGdKgHhJGR5JYx2lz71MernXHIGnYM42Pd40sBympx1feMBQlkTSxOrIdGqp
3e292032-a78a-429b-9a6d-85e8ae05a495,132415b6-d68a-4d4f-b0d6-be420380d676,2024-11-20T19:20:52,TDID_FEBAD5EBA85B456E,UK,2.2,43,5,3,en,131,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPKa15l2P5VA76FRxbqi9ZFHaIfvdMs2tsse8FKkwxWAQlbrZ33SagsqkR4xCb4SSCBqujGIkPILtmpWup
72a765d0-20b8-4bf1-bbc2-ccc67cc66d0f,5764ce74-c8c9-4b56-80cc-dcf5314106cf,2024-12-15T19:29:29,TDID_C7473DEAE48D490F,FR,2.2,354,3,1,fr,111,False,"[7, 9, 2]",[],[],[],CPuVbXugFWMfZGEr81QdhrkfWISqSMgkbvTRbOjPYkljBAzlKxXAafLz8QiS7PLCQYoZQT4BO4xzqZtzeZ
1584fcb3-4afa-4c0e-a62d-9ac87c86d4e2,eb2195f2-7b89-4a1d-9a8d-956fcf74b2d2,2024-12-02T07:06:23,TDID_49975DC0DCB24B89,FR,2.2,454,8,3,fr,108,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP83YMSOz5gD6CCz68bGgawY05B2KJd0SsDpDGdcBzafq3Q8LVP7RuYWGVI869aWl4gTUzO6X7aFDHWiUz
ef717d5a-ea02-45bd-885f-70e7a454edc9,9e68359d-d1c6-42ad-9d94-f7152381b4cd,2024-12-10T13:31:00,TDID_9D2461F9B5E64916,UK,2.2,442,4,3,en,115,False,[2],[],[],[],CPSPsRNwlWLY1suN4dkPL8HDEzq59avypyJ7ltWpWQ746x4CDGBQY9C7dZwCPmq1RVcYh6J8ui1ZJAZ3xK
5d803544-b58f-4f77-a256-8ff62c6566d9,74765299-139c-4f09-a4eb-2bc2c818dcd1,2024-11-24T17:14:10,TDID_70CD645FD0D4469C,FR,2.2,208,2,2,fr,122,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP8MINa00b4XYNZMtEDrWkojaeuAntx5e7VKtx4SShLDHjOyY84eHj53ud2LZlX5e9RnLCR04RgWRo44eJ
a0556567-902c-407e-ac38-beebb9d918a7,b74c8269-678e-452a-a710-be4991410cde,2024-11-16T14:42:52,TDID_273B4EFF0083427C,DE,2.2,179,9,2,de,140,False,[],[],[],[],CPL7CQ0LktCxNeqiuoDDxreJtOqtQXbSTeTu9B25noOY6nYRyeVKs8gopZCxj4Swkc8vi3FSd5G8fCiZXO
866dcf85-7f3c-4c8b-a7cc-5e22f768cc6a,6e7fb740-b468-4572-9c95-e15f585e5707,2024-12-04T15:11:24,TDID_9322DC2AD7F247D6,FR,2.2,349,4,1,fr,139,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP6n2TItnilo5keXdlBv83kHlazZXx37TJzU6C7O7Jwb1EkYhvafGvvhAnFfyqbueoDRNab6I7kSovWxhp
82a295af-f9bd-4572-ba6a-42202f5da3f3,5d6a79ce-55c4-4792-808d-125cc30cbe75,2024-12-08T00:24:08,TDID_1D3DE729C69244F4,DE,2.2,459,2,2,de,129,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP9AH0I1jY5IFcplduhDdIUU3PCw1Z84psrGB1OuZFrNXIO799whEXqbLuAnWeaZo9IpBrlPQVtvbVEO09
e3bea36e-26c7-4c90-99ba-e295607ef195,5daf5e1d-0f7f-4430-83b4-8c3666fb9ed1,2024-11-28T12:56:16,TDID_1B47E642C71442E7,FR,2.2,193,4,3,fr,131,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPVJdVVDoWNBA7ICSxQpCBvmyVoiyzTdU5ZELCM2SUC0NWpivV55CD8eZnvdhdRB5dzuzAggJxNyNyXnhG
cab397e7-aa79-4124-b9f6-783e47ec7e53,aafe8c57-b4d0-4b28-9985-88ed786ecf87,2024-11-23T03:09:51,TDID_DEF986B6C4EA46F8,DE,2.2,475,10,2,de,116,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPc2KreDOH3JkHW2TSUitFkQWXN5NIQaZypu8RUAlH4z4GJa5PRHIZzHNQuK0soNaPWlDoi5Kwy13nZOTg
a0a94338-9f2e-4c65-a06d-e0537e495f6b,6d411821-3300-4f6c-ac4e-5d7f178adc84,2024-11-29T23:28:19,TDID_511A4F7B0C7648FB,FR,2.2,384,4,2,fr,114,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP7WE8yfW83RSSb4R03verdslCDRPbdWjLn8NXUKcuceWkZPOp8tg8NRhSqysa1vkou1ttxtvMoeXu45Ai
f30d8013-a797-4304-84b5-4f8ed0688a0e,d4d1fcf5-8c4a-4948-82af-985b014a1538,2024-12-02T20:53:03,TDID_316A829DC77A40C3,DE,2.2,172,7,1,de,105,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPcrLJtCuZPg11IbSbSaCtcIct6lxmURohGxSvW1wxILLcDXK5NY307xVXhV34gmjIWwtg7Ynot2lcbkdQ
3b05a36b-22f8-4c48-9113-f3b1f7121cf8,97822360-0b2c-4185-b168-e709a4717c70,2024-11-22T19:06:37,TDID_84A5857FF337419E,FR,2.2,479,2,2,fr,127,False,[],[],[],[],CPSK1IvwKGgos38mP5oKKpEM8k6L83DI555asU3xhnndu5jafzrX7biPd4JN708M0obwAh0o6AhLQNbizT
958a8c4d-9197-4ebf-9f0c-fecb20a04b61,ed0230d6-add8-464d-bb06-954cc9e09acd,2024-12-14T02:28:21,TDID_B12C3CAB3F764343,DE,2.2,432,10,1,de,117,False,"[2, 10]",[],[],[],CPkmb7XGRcDb4vKxbgnAVHdILLRdtxm3gfXjIq3E7LK6APsA99YooJjxw7ZETRBiOdDFKZ60ZIEYqrB28K
8c227e22-3c8d-4cf9-8890-a209f90bc6a9,9aaf500d-980d-4680-8d89-40b45d297a8c,2024-12-12T12:10:28,TDID_050F8E75A51E458B,UK,2.2,500,6,1,en,120,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPvZhuy2TQhJ0lSQuRYEeXnSBWYLzASaa33YTNFisisWowD6SkO3uDpQyGoYxDphorMvWfJBYBiEe4Blue
9122280c-a014-4e72-bc9a-1717151ec305,fc2d5f89-a21a-4e84-bcb8-ab45c5f346e8,2024-11-17T03:14:07,TDID_984CFC5993794558,UK,2.2,83,3,1,en,128,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPTQu1BZQMafjTaDLvc1CxUAEZgpqPlK2kFuR5eMoCFGy2OSTZRFgDEBRiogvZlovNarcLKQ78TtymP4ai
