ViewabilityId,ImpressionId,MeasurementTimestamp,ViewabilityVendor,TDID,PartnerId,AdvertiserId,CampaignId,AdGroupId,CreativeId,InView,ViewableTime,ViewablePercent,MeasurementType,ViewabilityStandard,PlayerSize,InViewAtStart,InViewAtComplete,AudibleAtStart,AudibleAtComplete,BotTraffic,GIVT,SIVT
2c1a10b9-b3d5-430f-829a-d42139320e5b,a1eb237a-5546-4a11-b101-c56665fd74dc,2024-11-16T13:03:54,ComScore,TDID_310056D9B1274050,partner_9915,adv_finance_brand_001,cmp_bank_mortgage,ag_bank_mortgag_prospecting_video,cr_ag_bank_mortgag_prospecting_video_1,True,26,93,Video,MRC,640x360,True,False,True,False,False,False,False
740b468c-ce92-4397-b199-2eed1091d838,52ee6f14-9cbd-4a71-951c-947c463520a9,2024-11-20T23:08:35,Moat,TDID_7661D6AACA7549F9,partner_4039,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_performance_video,cr_ag_shopsmart_bl_performance_video_1,True,11,75,Video,GroupM,1920x1080,True,True,False,True,False,False,False
fc5fa512-609a-4ece-895e-a36a4c36e551,38851228-872e-4a34-a470-06cc7ba4a735,2024-12-10T06:46:34,IAS,TDID_321F223D57804E71,partner_2794,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_performance_display,cr_ag_holiday_prom_performance_display_1,True,19,62,Display,GroupM,320x50,False,False,False,False,False,False,False
77fe62c6-0f23-4e6a-aceb-f676f4ca83a4,7515e922-bb85-40d3-8c04-71a215f6dd2f,2024-11-25T16:30:45,DoubleVerify,TDID_2B3316035D414CBF,partner_5461,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_prospecting_video,cr_ag_bank_savings_prospecting_video_1,True,24,58,Video,MRC,640x360,False,True,True,True,False,False,False
ec2cd32d-b552-45ba-97b2-aeb7b965a3e5,dc25d5e0-a01b-4fbd-8caa-d377552f87fb,2024-12-08T06:26:29,ComScore,TDID_4D826E53434F494C,partner_4034,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_performance_video,cr_ag_electra_test_performance_video_2,True,18,84,Video,MRC,640x360,True,True,True,True,False,False,False
6d68835e-8fd8-42e3-a051-0b9b1abc3b30,380b07ee-7c08-43b8-b4aa-432dffb918cd,2024-12-10T10:56:01,IAS,TDID_20E20872CD97421F,partner_5471,adv_finance_brand_001,cmp_bank_mortgage,ag_bank_mortgag_retargeting_display,cr_ag_bank_mortgag_retargeting_display_1,False,0,22,Display,MRC,320x50,False,False,False,False,False,False,False
49479337-f24a-46a0-9d5f-0b10a184cc13,00efd435-799a-435d-8784-d08119379c81,2024-12-08T15:46:05,IAS,TDID_A232E2D99DFF4FAE,partner_3775,adv_tech_brand_002,cmp_cloud_enterprise,ag_cloud_enterp_retargeting_native,cr_ag_cloud_enterp_retargeting_native_1,True,19,69,Display,GroupM,1200x627,False,False,False,False,False,False,False
7e762b80-956f-4d5f-be3c-ca3835b8212e,4c66a029-bfb1-4bdb-88a9-6ab564fc82b9,2024-11-17T18:34:31,IAS,TDID_108E99A8F1A848DD,partner_8929,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_retargeting_native,cr_ag_bank_savings_retargeting_native_2,True,16,72,Display,MRC,1200x628,False,False,False,False,False,False,False
f80f49ac-32a1-4691-b2e3-17e0326ab221,2f00a698-d847-482d-8cf3-6b102a525ca1,2024-11-19T16:07:34,Moat,TDID_7E07BEE8C2AF456F,partner_6342,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_retargeting_native,cr_ag_holiday_prom_retargeting_native_1,False,0,9,Display,GroupM,600x600,False,False,False,False,False,False,False
f1c1847a-9aaa-4267-a983-2be9983b7eb4,240758e1-f96b-4bc0-9dcb-03eee3a233d9,2024-12-03T13:22:39,DoubleVerify,TDID_5E75CEBD7F3A4462,partner_7414,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_retargeting_native,cr_ag_winter_getaw_retargeting_native_3,True,9,77,Display,MRC,600x600,False,False,False,False,False,False,False
c579a222-1dd4-471f-823b-55d29c1b0c92,875baef1-342f-4adf-b297-2822a43de595,2024-11-17T05:45:32,IAS,TDID_4E3D5A45DA794B07,partner_5628,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_retargeting_native,cr_ag_electra_test_retargeting_native_1,True,25,76,Display,GroupM,1200x627,False,False,False,False,False,False,False
ae495f24-7506-4148-87b2-db683d4339c4,de16e716-f7f1-42a8-9e27-234856783aec,2024-11-26T20:01:47,Moat,TDID_4A1A1211102746C3,partner_8483,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_awareness_video,cr_ag_new_model_la_awareness_video_2,True,3,98,Video,MRC,1280x720,True,True,False,False,False,False,False
65a59e37-f656-4520-814b-d7ff84fd7b5a,c0c01595-b845-4975-aa66-3097f3a394c7,2024-11-23T13:36:50,IAS,TDID_797573C31419402D,partner_3878,adv_ent_brand_002,cmp_game_launch,ag_game_launch_prospecting_video,cr_ag_game_launch_prospecting_video_3,True,2,92,Video,GroupM,640x360,True,True,False,False,False,False,False
42cfe7bf-489e-4f40-b3f8-8bfec291f24b,21801771-6f7c-46dc-81d9-05a37849e267,2024-11-21T02:22:54,Moat,TDID_EFBFBBFE455841AA,partner_6241,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_performance_display,cr_ag_winter_getaw_performance_display_1,True,17,79,Display,GroupM,320x50,False,False,False,False,False,False,False
10b33db2-38d2-4ae4-991c-2ef42111109a,29654740-b4e4-488b-a973-4c12f41c56e3,2024-11-18T07:38:40,Moat,TDID_59ADBD3C65C0415D,partner_7987,adv_auto_brand_002,cmp_speed_performance,ag_speed_perfor_prospecting_video,cr_ag_speed_perfor_prospecting_video_1,False,0,35,Video,MRC,1920x1080,False,False,True,False,False,False,False
d50c5635-0a92-44c8-9575-45d2e2f93ffd,0fcb54a8-d14a-47ad-ba31-8e8c975f63ac,2024-12-03T22:53:19,Moat,TDID_400FD930822C4693,partner_5043,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_prospecting_video,cr_ag_flight_holid_prospecting_video_3,True,2,83,Video,GroupM,640x360,True,True,False,False,False,False,False
63ca6c09-0ca9-4987-b772-5f8250ce74c3,da2705d3-7719-46cc-bf6d-8555d01f2611,2024-11-20T15:26:33,Moat,TDID_55070558672A451A,partner_3398,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_performance_display,cr_ag_flight_holid_performance_display_3,False,0,33,Display,GroupM,300x250,False,False,False,False,False,False,False
4d81e1b1-cb93-43ec-ac6e-6df9026fe563,0d31e8a8-9dbb-4f20-8c79-af6e08e164a0,2024-12-07T21:23:20,IAS,TDID_B484FD6D2DAE4F1E,partner_3512,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_retargeting_native,cr_ag_clean_newyea_retargeting_native_1,False,0,3,Display,GroupM,600x600,False,False,False,False,False,False,False
6bfc96af-9c5e-4678-9956-200ed1e4c64a,7abcfb8f-df1e-4a95-9f99-85c6c63b6f6d,2024-11-25T13:16:24,IAS,TDID_0A1FDCBFF9AD4E3C,partner_1649,adv_auto_brand_002,cmp_speed_performance,ag_speed_perfor_prospecting_video,cr_ag_speed_perfor_prospecting_video_3,False,0,42,Video,GroupM,1280x720,False,False,False,True,False,False,False
834e72c0-6a07-4f6e-85e7-930491f12213,51d97838-6ad4-444e-bf3a-0bc00c8a0ffc,2024-11-17T22:37:51,DoubleVerify,TDID_BF3FB782634143AD,partner_7770,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_retargeting_display,cr_ag_credit_rewar_retargeting_display_2,True,12,64,Display,MRC,160x600,False,False,False,False,False,False,False
4f595b8a-bf95-4bf0-a42a-69e234e70abf,37585119-ccd9-4b27-8c8f-eeed40458ae2,2024-12-13T20:45:17,ComScore,TDID_2D01C0C46FB14CAF,partner_2987,adv_finance_brand_002,cmp_invest_retirement,ag_invest_retir_awareness_ctv,cr_ag_invest_retir_awareness_ctv_1,False,0,1,Video,MRC,1920x1080,False,False,True,False,False,False,False
cab4f13b-b007-403a-a7f7-791188fbe1ae,72539604-d35c-4fbd-9075-d454a1942c26,2024-12-03T23:39:34,ComScore,TDID_FF3B6F5908DA4E97,partner_2222,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_retargeting_display,cr_ag_credit_rewar_retargeting_display_3,True,28,53,Display,GroupM,300x250,False,False,False,False,False,False,False
ae8373ab-830e-444e-a585-1d33c5c379c3,38c842fc-5e25-406f-8382-08a486854e3b,2024-11-29T00:44:38,Moat,TDID_C6B750652F63431A,partner_9932,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_prospecting_video,cr_ag_flight_holid_prospecting_video_2,True,21,77,Video,GroupM,1920x1080,True,True,True,False,False,False,False
272a01bc-0f82-4f95-b9cd-fd78dfa98ad0,1b2e83fd-7980-4938-b62a-f4101e6254d9,2024-12-07T23:11:42,IAS,TDID_7DE3CC9E52434CD2,partner_7637,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_performance_video,cr_ag_shopsmart_bl_performance_video_1,False,0,35,Video,GroupM,1920x1080,False,False,False,True,False,False,False
67e0928c-b138-4857-853f-176721308e31,da076305-68f1-4cb0-8bc5-50e43ecc0c5a,2024-11-18T10:01:06,IAS,TDID_1C994B08E02C4879,partner_9179,adv_auto_brand_002,cmp_speed_performance,ag_speed_perfor_performance_video,cr_ag_speed_perfor_performance_video_1,True,10,50,Video,GroupM,1920x1080,True,True,False,True,False,False,False
1edbd693-12e1-4083-820f-1051b46b2376,23035fde-c22e-4f67-844c-f0a523f365c8,2024-12-02T15:44:21,DoubleVerify,TDID_8DF0900D7F434320,partner_6522,adv_finance_brand_002,cmp_invest_retirement,ag_invest_retir_performance_video,cr_ag_invest_retir_performance_video_1,True,24,63,Video,MRC,1920x1080,True,True,False,True,False,False,False
a18a9680-ea74-4597-b40c-d1cb44a050d9,be090c9f-2163-4c0a-8c6d-1d013e70665e,2024-11-30T06:57:07,IAS,TDID_9472D14B8B4143F3,partner_7648,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_prospecting_display,cr_ag_electra_test_prospecting_display_3,True,28,59,Display,MRC,160x600,False,False,False,False,False,False,False
5cf0541b-2810-4303-b31e-7e903187b785,fdac8dab-80f8-4000-a91b-e8f8871580b0,2024-11-26T02:05:09,DoubleVerify,TDID_F20ACF8D2B614F24,partner_5478,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_2,True,7,82,Display,GroupM,1200x627,False,False,False,False,False,False,False
4afdf2f8-2686-41b9-8c91-761b27588178,869545ca-38b4-4fc6-9a5d-4668be3e674f,2024-11-27T22:19:28,ComScore,TDID_48E84E3D99E448FF,partner_3240,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_2,True,15,72,Display,GroupM,600x600,False,False,False,False,False,False,False
c97178cd-50cd-448a-96a9-c799f37f1ed8,898d1378-3e94-4c23-81e9-678039279b3c,2024-12-06T01:03:57,Moat,TDID_C7A60CECCCF7487E,partner_1684,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_retargeting_native,cr_ag_electra_test_retargeting_native_1,True,20,91,Display,GroupM,1200x627,False,False,False,False,False,False,False
7693928b-2bcf-4bf2-85f9-31261cbfb17d,0895e681-6680-4ac8-b1b1-cafb59a0b182,2024-11-29T03:18:38,IAS,TDID_8A481DA3825F4824,partner_8558,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_retargeting_display,cr_ag_new_model_la_retargeting_display_4,True,25,77,Display,MRC,320x50,False,False,False,False,False,False,False
40d02ce1-56aa-44c3-97ed-ccb05a684591,b8ce47e0-1658-4d7c-8a00-e4d6394d82ea,2024-12-05T17:31:19,Moat,TDID_2D1E6EF32030493E,partner_8002,adv_health_brand_001,cmp_health_enrollment,ag_health_enrol_prospecting_video,cr_ag_health_enrol_prospecting_video_3,True,28,93,Video,GroupM,1920x1080,False,False,True,False,False,False,False
2a613963-0f59-4939-9a83-6bec213d468f,bc768aa7-dd67-4874-be64-dc0dace01773,2024-12-13T20:00:15,DoubleVerify,TDID_A2F8598AE0EE4098,partner_3540,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_2,True,17,82,Display,MRC,600x600,False,False,False,False,False,False,False
7eec7ecb-1aa7-4eba-a010-bd41b7e29c7f,b508c4d3-1de7-4eb5-a5b5-7d2af3b4032d,2024-12-15T10:50:07,ComScore,TDID_0D344C4034C34875,partner_8035,adv_ent_brand_002,cmp_game_launch,ag_game_launch_awareness_video,cr_ag_game_launch_awareness_video_1,False,0,9,Video,MRC,1280x720,False,False,False,False,False,False,False
15bb1300-97fa-4028-94ce-fafe476c973c,b8474179-3c28-4735-8464-478ee76c4d73,2024-11-29T01:32:09,DoubleVerify,TDID_7AF65E8389874FF3,partner_6844,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_performance_video,cr_ag_bank_savings_performance_video_1,False,0,38,Video,MRC,1280x720,False,False,False,True,False,False,False
766c0a7a-6dc2-4ee2-90df-feed87026a72,71271e77-f931-46ef-bf21-f6eccfebe4b6,2024-12-07T07:00:22,ComScore,TDID_C703EED1F16E4DEB,partner_3971,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_awareness_video,cr_ag_shopsmart_bl_awareness_video_3,False,0,47,Video,MRC,1280x720,False,False,False,True,False,False,False
db40e63d-cb60-49f5-8a35-2d3b0a0d42fc,4a44a625-2940-48b5-a629-545d9bdfa61f,2024-12-15T14:56:11,Moat,TDID_6BB9DD5023744694,partner_7880,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_retargeting_native,cr_ag_electra_test_retargeting_native_1,True,2,55,Display,MRC,1200x627,False,False,False,False,False,False,False
7ef6805e-e775-44af-a0e9-93710f6ec2d8,9aad48e8-5e4c-493c-aa14-4ef97fe2bb8f,2024-11-30T03:00:17,DoubleVerify,TDID_83EEB01D182447EE,partner_7249,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_retargeting_native,cr_ag_clean_newyea_retargeting_native_3,True,21,90,Display,MRC,1200x628,False,False,False,False,False,False,False
af4ce741-df99-4f6b-bcf1-2dd6141fbb63,e24ba00b-5954-4223-999f-6ec7c56a85da,2024-11-21T04:24:30,Moat,TDID_DBC4BDDFB6A742E3,partner_5285,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_prospecting_video,cr_ag_bank_savings_prospecting_video_1,True,14,90,Video,MRC,640x360,True,False,True,False,False,False,False
f61802cb-a4a9-4dba-8692-a34c57f348aa,4f004e99-b0d3-4f80-b748-93c1091e9141,2024-12-13T08:20:27,DoubleVerify,TDID_AC40EC58C8BB4C27,partner_3933,adv_auto_brand_002,cmp_speed_performance,ag_speed_perfor_performance_video,cr_ag_speed_perfor_performance_video_1,True,27,63,Video,GroupM,1920x1080,True,False,False,False,True,True,False
bc9472a2-b30a-4acd-ac2a-b742c4303ed7,da1d6836-9f2c-44b7-956c-98b6342dadd3,2024-12-12T11:21:57,DoubleVerify,TDID_127B5904C86447E2,partner_2708,adv_travel_brand_001,cmp_travel_newyear,ag_travel_newye_prospecting_display,cr_ag_travel_newye_prospecting_display_3,True,19,93,Display,MRC,320x50,False,False,False,False,False,False,False
ca62a3dd-256a-4401-a038-627b732ea040,d8450354-4733-462c-9b01-218eff99eb9b,2024-11-26T20:19:46,DoubleVerify,TDID_21F2801FE4B24ACF,partner_7219,adv_health_brand_001,cmp_health_enrollment,ag_health_enrol_prospecting_video,cr_ag_health_enrol_prospecting_video_2,True,27,79,Video,GroupM,640x360,True,True,False,False,False,False,False
d73d4e8e-0284-48ff-bc21-ef9c3058467f,a847e713-c8c1-4a40-b0dd-30978161af37,2024-12-09T11:41:27,IAS,TDID_3100C647999D4872,partner_7746,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_3,False,0,24,Display,GroupM,600x600,False,False,False,False,False,False,False
eb4fc42b-29e3-48cb-b522-a44ca423b0e1,605d0446-8294-42af-b2a5-945373658ecf,2024-11-30T01:50:41,Moat,TDID_C4D453058E0740EC,partner_3794,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_performance_video,cr_ag_tech_product_performance_video_1,False,0,33,Video,MRC,1920x1080,False,False,False,True,False,False,False
9b5974f9-aa8d-4b08-9d5e-e29017246db5,c8e89527-7758-4a8b-9dfb-dec3dadf8e30,2024-12-07T11:55:50,Moat,TDID_C4597F94D9C74359,partner_5497,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_3,False,0,20,Display,GroupM,600x600,False,False,False,False,False,False,False
5ba410b6-6356-4fbf-b145-690509e8e451,380abbbb-2568-4444-93bf-7dcb128d4567,2024-12-13T21:22:21,DoubleVerify,TDID_623B55366B4C479F,partner_8347,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_retargeting_native,cr_ag_electra_test_retargeting_native_2,True,7,89,Display,MRC,600x600,False,False,False,False,False,False,False
492efe27-87a5-4f17-b451-146b23b4fa34,c42f4a9c-2788-44a1-89e3-87838bf6c0fa,2024-12-14T17:56:55,IAS,TDID_752E2AAA8E1440EB,partner_6163,adv_ent_brand_002,cmp_game_launch,ag_game_launch_prospecting_video,cr_ag_game_launch_prospecting_video_3,True,2,52,Video,GroupM,640x360,True,True,True,False,False,False,False
16d98d74-e7db-4ba7-ba55-b45d91e11330,6c4ef200-c507-409b-8fc7-deb3009209c4,2024-12-15T18:48:06,IAS,TDID_776091AB22AA4C87,partner_7309,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_prospecting_video,cr_ag_wellness_new_prospecting_video_2,False,0,36,Video,GroupM,1280x720,False,False,True,False,False,False,False
42d07cfc-1dc1-4b48-8013-87ace63e4d74,9073cea1-e875-41c7-896d-c5830e03c6db,2024-12-08T04:35:35,DoubleVerify,TDID_8AD39CD0C3F54CDF,partner_5980,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_prospecting_native,cr_ag_winter_getaw_prospecting_native_3,True,11,71,Display,MRC,1200x627,False,False,False,False,False,False,False
c93d8318-c800-46a9-aee0-d3f9c6ca6d04,f7c12179-f1bb-4e7d-bd84-6f981c2b95ae,2024-11-19T16:18:33,Moat,TDID_AB902252769A4977,partner_1522,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_performance_video,cr_ag_electra_test_performance_video_2,False,0,39,Video,GroupM,640x360,False,False,True,True,False,False,False
36fd5ff4-21be-47bf-949b-5a59ec917fd8,047f2084-1fce-41ee-8ec3-6991fc3dd1de,2024-12-03T07:39:04,Moat,TDID_4006BC968C3D4E17,partner_5846,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_prospecting_display,cr_ag_holiday_prom_prospecting_display_2,False,0,39,Display,GroupM,728x90,False,False,False,False,False,False,False
59ce181c-93cb-45f1-846d-ee3fbf1f7e27,44eee26f-b299-4c06-8afb-192731b0bdf4,2024-12-05T08:07:07,IAS,TDID_59F4C254856C4DEA,partner_7923,adv_finance_brand_001,cmp_bank_mortgage,ag_bank_mortgag_performance_display,cr_ag_bank_mortgag_performance_display_2,False,0,22,Display,MRC,728x90,False,False,False,False,False,False,False
8ebfff2d-40d0-4c4e-8ce5-7baf5d4637a6,04cb95b3-ba22-4357-bec4-8614808fa6d2,2024-11-16T06:53:57,DoubleVerify,TDID_A41D4B89D1CF412D,partner_5637,adv_cpg_brand_001,cmp_fresh_holiday,ag_fresh_holida_performance_video,cr_ag_fresh_holida_performance_video_3,False,0,19,Video,GroupM,1280x720,False,False,False,False,False,False,False
23441c1e-1aea-45fa-92c1-402bc956db34,d2194355-56b8-4931-a391-15dc4b0e0693,2024-12-04T04:46:16,DoubleVerify,TDID_6B6DA4CD7C8F4A28,partner_2963,adv_travel_brand_002,cmp_vacation_cruise,ag_vacation_cru_prospecting_display,cr_ag_vacation_cru_prospecting_display_4,True,23,90,Display,MRC,728x90,False,False,False,False,False,False,False
f22a9908-ed24-4e07-a484-54065664a00c,f26afc6e-d5ff-4c11-965c-d401195a8fc1,2024-11-30T10:03:20,ComScore,TDID_48DA7BE6F478437B,partner_4872,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_prospecting_video,cr_ag_wellness_new_prospecting_video_1,True,25,76,Video,MRC,1920x1080,True,False,True,True,False,False,False
f494ec3a-7448-4209-9002-06e41fa63541,e6331423-f0f0-482a-9f35-8e3e9a4c2c91,2024-11-20T15:39:37,ComScore,TDID_E785FC8157E74FB1,partner_1100,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_performance_video,cr_ag_clean_newyea_performance_video_3,False,0,0,Video,MRC,640x360,False,False,True,True,False,False,False
1e25363e-61fe-42b2-913a-437968898418,77752747-8f8d-4615-8f0f-a56a2a0120af,2024-11-30T23:54:20,IAS,TDID_8A7E57FA0DF64FB7,partner_5247,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_performance_video,cr_ag_bank_savings_performance_video_3,True,28,94,Video,MRC,640x360,True,True,True,False,False,False,False
41cc3d9c-af01-47a4-9721-6808781d6e11,358d2820-b210-4d4a-81e4-13ee5815f2a9,2024-11-26T12:46:12,Moat,TDID_261A033C8E4D4020,partner_9396,adv_ent_brand_002,cmp_game_launch,ag_game_launch_awareness_video,cr_ag_game_launch_awareness_video_1,False,0,22,Video,MRC,1280x720,False,False,False,True,True,False,False
3a188088-e2cc-4171-9220-3d8e6b03722f,72513f46-5bf1-426f-839b-339f5faf6640,2024-12-08T23:20:03,IAS,TDID_46E43071E9884454,partner_6887,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_retargeting_native,cr_ag_electra_test_retargeting_native_2,True,28,72,Display,GroupM,600x600,False,False,False,False,True,False,False
efc4c009-14af-47d5-bb8a-68478fff8ef6,931eff7e-d3d1-4d5f-ac2d-dea76d26b59b,2024-11-23T07:46:23,Moat,TDID_6D0633E65D9E45F4,partner_9575,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_prospecting_display,cr_ag_electra_test_prospecting_display_3,False,0,5,Display,GroupM,160x600,False,False,False,False,False,False,False
4dee6ee5-92b8-4328-999e-1fa79b5837db,598ebe70-57a2-4702-98ca-adcc3881b218,2024-12-02T18:09:36,DoubleVerify,TDID_064B27AE5A3F41FC,partner_1133,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_retargeting_native,cr_ag_bank_savings_retargeting_native_1,False,0,31,Display,GroupM,600x600,False,False,False,False,False,False,False
c2c2c164-7959-4362-a80b-f38624a0aa03,830ceb47-5941-431e-8254-ac5e78efde0b,2024-11-18T00:57:55,ComScore,TDID_A6BC0AE77F22487E,partner_6619,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_3,True,8,64,Display,MRC,600x600,False,False,False,False,False,False,False
1a4b073b-35d2-4597-9569-285963a770e2,ac56842e-7bc7-4b26-bf2c-97ee3eeac17e,2024-11-19T10:33:18,Moat,TDID_B389B912717A4915,partner_7970,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_2,True,16,59,Display,MRC,1200x627,False,False,False,False,False,False,False
9f02b392-da3c-44da-822f-7c371f2c5952,073f5773-9e16-49f3-be9f-9bbe8f9deaec,2024-12-04T08:20:17,Moat,TDID_3E31B57D6079455A,partner_7235,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_performance_display,cr_ag_holiday_prom_performance_display_2,False,0,5,Display,MRC,970x250,False,False,False,False,False,False,False
dc620782-e3e2-475d-9db9-2d62e9948ba0,12826cfe-61f3-4bb9-aba4-fde944a6d1c5,2024-11-29T14:23:53,Moat,TDID_313E40204E4542EF,partner_6389,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_retargeting_native,cr_ag_electra_ev_a_retargeting_native_3,True,24,66,Display,MRC,1200x627,False,False,False,False,False,False,False
663794c9-6703-4bb8-939b-4fa106d51ad8,ffb73bf8-55fe-46e1-a886-3ae4a65fb33a,2024-12-12T00:05:10,Moat,TDID_074F1AF006F94D48,partner_6473,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_2,True,1,67,Display,GroupM,600x600,False,False,False,False,False,False,False
a6534eee-f26a-4e51-a74c-28487e0e1b2a,0b1a2c54-07a6-490b-815f-69d8df133635,2024-12-02T05:57:58,DoubleVerify,TDID_67E1C80AE36047C0,partner_1329,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_awareness_ctv,cr_ag_tech_product_awareness_ctv_1,True,15,87,Video,MRC,1920x1080,True,True,False,False,False,False,False
a16e9616-65e3-44d8-9e4a-06e3dcfa1552,14bbac25-2f9b-4b25-8de6-f555f34bc8f0,2024-12-09T05:20:49,Moat,TDID_461E348B6B324019,partner_2776,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_retargeting_native,cr_ag_clean_newyea_retargeting_native_3,False,0,40,Display,MRC,1200x628,False,False,False,False,False,False,False
1aa6fdf6-9d6b-4f8c-87e6-35a02bda98c3,b3bf6b4b-0862-4c40-bc7a-465f3600b319,2024-11-25T12:09:19,DoubleVerify,TDID_264E681A00594C23,partner_6963,adv_auto_brand_001,cmp_auto_yearend_sale,ag_auto_yearend_prospecting_native,cr_ag_auto_yearend_prospecting_native_2,True,7,67,Display,GroupM,1200x628,False,False,False,False,False,False,False
6855f1db-8674-446b-851d-d41da1fae7a5,6c7d94f6-15a1-40cc-8c18-3a7552f1bc9f,2024-11-29T05:21:37,DoubleVerify,TDID_5FB9EBFCBC1D4F49,partner_9061,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_awareness_ctv,cr_ag_electra_test_awareness_ctv_1,True,26,90,Video,MRC,1920x1080,True,False,True,True,False,False,False
b1ee9494-774a-4dd5-ac56-498a96659fd2,abd010f1-7ea3-444c-8356-3622c50b03fa,2024-12-15T06:56:54,Moat,TDID_2BF3358D3FEB4F76,partner_2242,adv_finance_brand_001,cmp_bank_mortgage,ag_bank_mortgag_performance_display,cr_ag_bank_mortgag_performance_display_2,True,26,93,Display,MRC,728x90,False,False,False,False,False,False,False
b37e6fed-8871-4ba3-803e-cc95fe395fa2,3b996f93-df18-448f-95fc-1ec2af3ac44b,2024-12-11T18:13:09,Moat,TDID_988994B8E32842D7,partner_7891,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_performance_video,cr_ag_electra_test_performance_video_3,False,0,33,Video,GroupM,1280x720,False,False,False,True,False,False,False
7193d7bb-bd0d-4318-a460-bfa351093c8b,36ab0ab3-6587-4691-a3bd-f638d3fb5d6f,2024-11-19T18:35:13,IAS,TDID_D2EB0F6705164E2A,partner_3668,adv_ent_brand_002,cmp_game_launch,ag_game_launch_awareness_video,cr_ag_game_launch_awareness_video_1,True,18,97,Video,GroupM,1280x720,True,True,True,True,False,False,False
88edc7a2-8272-4bbe-af77-7511223cef0e,469e70f6-e429-402e-bfff-c2d99a29a153,2024-12-05T04:28:42,ComScore,TDID_2AFE3FE53FA6465D,partner_7686,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_awareness_ctv,cr_ag_holiday_prom_awareness_ctv_1,True,27,89,Video,MRC,1920x1080,True,True,True,False,False,False,False
