ImpressionId,LogTimestamp,ProcessedTimestamp,TDID,UID2,PartnerId,AdvertiserId,CampaignId,AdGroupId,CreativeId,BidPriceCPM,WinningBidPriceCPM,MediaCostCPM,DataCostCPM,FeeCostCPM,TotalCostCPM,DeviceType,OS,OSVersion,Browser,BrowserVersion,Country,Region,Metro,SupplyVendor,Site,AppName,AdFormat,AdSize,Fold,DealId,AuctionType,Viewable,Frequency,RecencyMinutes,HourOfDay,DayOfWeek
e0f4cca1-c1d0-4a14-a222-2068a0a134ec,2024-12-10T12:33:59,2024-12-10T12:34:11,TDID_9D556EFCD30E46FE,UID2_595f0415e9e745bcb2d7,partner_5295,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_performance_display,cr_ag_shopsmart_lo_performance_display_2,7.66,5.67,4.82,0.38,0.05,5.25,Tablet,Windows,13.0,Firefox,112.0,AU,,,PubMatic,,Weather Channel,Display,320x50,Above,,SecondPrice,True,8,5049,12,1
a62cb5f6-fc53-4e44-82c1-4739438cfc86,2024-11-26T21:48:49,2024-11-26T21:49:31,TDID_A2F2B262590B49C4,UID2_6202e782b4ad4ff6a2e5,partner_9736,adv_tech_brand_003,cmp_app_install,ag_app_install_retargeting_display,cr_ag_app_install_retargeting_display_2,7.31,5.38,4.57,0.48,0.07,5.12,Tablet,Windows,14.1,Firefox,118.0,FR,,,FreeWheel,cnn.com,,Display,970x250,Unknown,,SecondPrice,False,1,9240,21,1
8d413c1e-7bf7-46ad-b5d1-2345c5f137b9,2024-12-11T23:17:03,2024-12-11T23:17:29,TDID_16656535F56D4D6A,UID2_b72791b4b0854844860d,partner_5833,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_awareness_video,cr_ag_credit_rewar_awareness_video_3,17.82,11.13,9.46,0.3,0.08,9.84,SmartTV,FireTV,12.5,App,93.0,UK,,,OpenX,bbc.com,,Video,1280x720,Below,deal_51837,SecondPrice,True,2,7543,23,2
fb09dac1-3d65-4235-84bd-728bca3e38bd,2024-11-28T12:46:40,2024-11-28T12:47:40,TDID_9DF0927A5D9548B3,UID2_42a0162294ae4829a440,partner_5807,adv_auto_brand_001,cmp_auto_yearend_sale,ag_auto_yearend_retargeting_native,cr_ag_auto_yearend_retargeting_native_2,8.4,6.94,5.9,0.35,0.19,6.44,CTV,Roku,13.4,App,106.0,CA,,,Xandr,,Weather Channel,Native,1200x628,Above,,SecondPrice,True,12,2,12,3
23035fde-c22e-4f67-844c-f0a523f365c8,2024-12-02T15:44:13,2024-12-02T15:44:32,TDID_8DF0900D7F434320,UID2_6b8c586d6a334dedb627,partner_6522,adv_finance_brand_002,cmp_invest_retirement,ag_invest_retir_performance_video,cr_ag_invest_retir_performance_video_1,17.76,13.69,11.64,0.32,0.09,12.05,Desktop,Windows,10.7,Firefox,110.0,AU,,,OpenX,,NBC News,Video,1920x1080,Above,,FirstPrice,True,5,10022,15,0
f75a3167-adec-48fe-8bb9-76007ed776b7,2024-12-14T07:56:04,2024-12-14T07:56:48,TDID_C35D07B0456C4035,UID2_e4fcf64c702143dc985c,partner_1127,adv_retail_brand_003,cmp_megamart_grocery,ag_megamart_gro_awareness_ctv,cr_ag_megamart_gro_awareness_ctv_1,29.12,23.97,20.37,0.47,0.07,20.91,Tablet,macOS,10.3,Edge,98.0,AU,,,PubMatic,weather.com,,CTV,1920x1080,Unknown,deal_60589,FirstPrice,False,15,6587,7,5
85c0ea17-e2f9-4383-a46e-17d597fa2c49,2024-12-10T00:45:16,2024-12-10T00:45:47,TDID_6FD9F5EF038F4BF5,UID2_4d26c4ccedf949b3b5be,partner_3451,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_3,7.24,6.76,5.75,0.19,0.09,6.03,Desktop,macOS,11.1,Edge,103.0,UK,,,PubMatic,,Fox News App,Native,1200x628,Unknown,,SecondPrice,True,7,9378,0,1
b2ddbfdd-4c92-4d4e-967b-0c424bacedf2,2024-11-19T06:06:42,2024-11-19T06:07:26,TDID_15542845BFBF4B32,UID2_6da908c4696547acaaa9,partner_4075,adv_travel_brand_002,cmp_vacation_cruise,ag_vacation_cru_prospecting_display,cr_ag_vacation_cru_prospecting_display_1,3.74,3.44,2.92,0.35,0.06,3.33,CTV,tvOS,13.6,App,111.0,DE,,,Amazon TAM,usatoday.com,,Display,970x250,Below,,FirstPrice,True,1,8316,6,1
ef28ed19-1bea-4d51-ae7a-48369a317d0b,2024-12-02T09:11:33,2024-12-02T09:12:18,TDID_1C8CE8B12A6844FA,UID2_b14813d37c144d13afb1,partner_6383,adv_tech_brand_001,cmp_tech_holiday_bundle,ag_tech_holiday_prospecting_display,cr_ag_tech_holiday_prospecting_display_1,6.37,4.88,4.15,0.15,0.06,4.36,SmartTV,Roku,14.5,App,96.0,UK,,,SpotX,washingtonpost.com,,Display,300x250,Unknown,,FirstPrice,True,8,5072,9,0
2b99091e-8375-44c6-b27f-649e3e8f1f58,2024-11-28T05:57:52,2024-11-28T05:58:24,TDID_02209045DAC44F91,UID2_a773709babf74d908866,partner_9764,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_performance_display,cr_ag_holiday_prom_performance_display_1,5.24,3.6,3.06,0.43,0.1,3.59,Mobile,iOS,17.0,Chrome,115.0,US,PA,San Jose,Index Exchange,nytimes.com,,Display,320x50,Above,,FirstPrice,False,1,4347,5,3
318dc845-c368-432e-befa-43e0d5efa695,2024-12-06T10:13:34,2024-12-06T10:14:08,TDID_F7D9538F66484E30,UID2_a90f5ccf72154f4bac9e,partner_8079,adv_cpg_brand_001,cmp_fresh_holiday,ag_fresh_holida_retargeting_native,cr_ag_fresh_holida_retargeting_native_2,4.82,3.87,3.29,0.45,0.18,3.92,SmartTV,tvOS,15.6,App,105.0,AU,,,OpenX,nytimes.com,,Native,1200x627,Unknown,,SecondPrice,True,11,4111,10,4
0de67004-2679-48b3-8126-23ee31c394f8,2024-12-09T10:15:15,2024-12-09T10:15:22,TDID_014E94D495214099,UID2_cff8f18b8bb84fd1ae1b,partner_6402,adv_retail_brand_001,cmp_brand_awareness_q4,ag_brand_awaren_retargeting_native,cr_ag_brand_awaren_retargeting_native_2,9.41,6.62,5.63,0.39,0.11,6.13,CTV,FireTV,10.2,App,90.0,AU,,,Google AdX,,NBC News,Native,600x600,Above,,SecondPrice,False,5,2569,10,0
5ba8ea1d-7a87-458a-99d3-099bcb5d9d4f,2024-11-23T18:43:53,2024-11-23T18:44:12,TDID_322BDE964D3F4254,UID2_41984c6b92364936ab0b,partner_2766,adv_travel_brand_002,cmp_vacation_cruise,ag_vacation_cru_prospecting_display,cr_ag_vacation_cru_prospecting_display_4,4.34,3.3,2.8,0.13,0.1,3.03,Tablet,macOS,12.8,Chrome,114.0,AU,,,FreeWheel,,CNN App,Display,728x90,Above,,SecondPrice,True,11,2840,18,5
ad8cccd9-fdc4-4642-84d2-0e70c1c99f72,2024-12-03T09:10:02,2024-12-03T09:10:15,TDID_08E336A27C6E4BBA,UID2_1fa732a6e79e491fb3fd,partner_1200,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_retargeting_native,cr_ag_electra_ev_a_retargeting_native_3,5.79,5.16,4.39,0.45,0.07,4.91,SmartTV,tvOS,16.9,App,100.0,FR,,,Index Exchange,,Weather Channel,Native,1200x627,Above,,FirstPrice,False,3,5142,9,1
400e133b-4140-4b2d-8bb1-c48e7f8e2f21,2024-11-22T02:05:50,2024-11-22T02:06:26,TDID_80FE46DA234A4D03,UID2_5ca4c7e7680142c09b1c,partner_5555,adv_retail_brand_001,cmp_retail_clearance,ag_retail_clear_performance_display,cr_ag_retail_clear_performance_display_2,6.37,5.19,4.41,0.12,0.08,4.61,Mobile,Android,12.7,Safari,108.0,CA,,,OpenX,,ESPN App,Display,970x250,Below,,FirstPrice,False,2,8229,2,4
307269c2-b9b0-4a9e-b4ab-ead2a0d48b27,2024-12-10T22:54:52,2024-12-10T22:54:58,TDID_81F0C5B5F675423E,UID2_2413b05e1f544a12a6bb,partner_9302,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_performance_display,cr_ag_holiday_prom_performance_display_3,5.84,5.44,4.62,0.13,0.1,4.85,CTV,FireTV,12.8,App,90.0,UK,,,OpenX,,ESPN App,Display,300x600,Above,,FirstPrice,True,13,899,22,1
1b9ca4b7-5d00-4d11-ab15-aae13a8e6b52,2024-12-07T15:43:34,2024-12-07T15:44:00,TDID_40409C5A2A264BC1,UID2_d0214cc82ac44b3f940e,partner_3402,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_retargeting_native,cr_ag_shopsmart_bl_retargeting_native_3,4.88,3.72,3.16,0.2,0.17,3.53,Mobile,iOS,13.3,Samsung Internet,105.0,FR,,,PubMatic,theguardian.com,,Native,600x600,Below,,FirstPrice,True,1,7042,15,5
67dd64f2-0a5d-47e6-a382-aa44d0b6530f,2024-12-14T17:01:46,2024-12-14T17:02:06,TDID_B3B6BB4503E04133,UID2_34ea041b95d54a0399fe,partner_1401,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_3,8.03,5.48,4.66,0.43,0.06,5.15,Desktop,macOS,15.1,Edge,119.0,CA,,,Index Exchange,,Fox News App,Native,600x600,Unknown,,SecondPrice,True,15,8105,17,5
f119081d-e3fe-47b4-afa9-dd8da4a7be9c,2024-12-13T07:05:24,2024-12-13T07:05:48,TDID_D2A5028BDEF24F1C,UID2_49c7d7f21068409287a1,partner_6395,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_awareness_video,cr_ag_credit_rewar_awareness_video_1,10.83,9.38,7.97,0.33,0.13,8.43,Desktop,Windows,11.6,Chrome,105.0,DE,,,FreeWheel,bbc.com,,Video,1920x1080,Below,,SecondPrice,False,2,8575,7,4
2fe67b5c-b4d1-46fd-95ec-402f76a6372c,2024-12-15T18:39:10,2024-12-15T18:40:07,TDID_35AAF2092ABB4CBB,UID2_0229a29f86ba41279270,partner_1568,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_prospecting_display,cr_ag_holiday_prom_prospecting_display_1,5.42,3.96,3.37,0.11,0.13,3.61,Desktop,Windows,16.2,Safari,113.0,DE,,,SpotX,weather.com,,Display,300x600,Unknown,,FirstPrice,True,13,8597,18,6
009a1f1b-df97-4c6b-acef-330ac5bbe9f1,2024-11-25T00:32:10,2024-11-25T00:32:21,TDID_27D28F050F554B50,UID2_25808207c8eb4c95ac51,partner_1918,adv_retail_brand_003,cmp_megamart_grocery,ag_megamart_gro_awareness_ctv,cr_ag_megamart_gro_awareness_ctv_1,22.55,19.01,16.16,0.11,0.19,16.46,Tablet,Windows,11.2,Safari,102.0,CA,,,FreeWheel,weather.com,,CTV,1920x1080,Above,,SecondPrice,True,4,7406,0,0
12ece9b4-047c-4d48-a451-6a86c826df0e,2024-11-26T20:43:10,2024-11-26T20:44:00,TDID_34149525DD79463A,UID2_90e907676fc4442fa47f,partner_3351,adv_auto_brand_002,cmp_speed_performance,ag_speed_perfor_performance_video,cr_ag_speed_perfor_performance_video_1,17.4,13.64,11.59,0.17,0.06,11.82,Mobile,iOS,14.3,Chrome,114.0,DE,,,SpotX,weather.com,,Video,1920x1080,Below,deal_67475,FirstPrice,False,12,6975,20,1
06706b1f-ed7e-4de3-9787-a9e9a68c1de7,2024-11-17T21:46:26,2024-11-17T21:46:57,TDID_88D57F438B05468F,UID2_f32b5fcfe84d4868b706,partner_4825,adv_retail_brand_003,cmp_megamart_grocery,ag_megamart_gro_prospecting_display,cr_ag_megamart_gro_prospecting_display_2,5.99,5.65,4.8,0.3,0.13,5.23,Mobile,iOS,16.5,App,97.0,UK,,,OpenX,,Fox News App,Display,970x250,Below,,FirstPrice,True,9,8837,21,6
d9d4cfea-b898-41da-bdf5-0a5a8965862b,2024-11-18T08:47:22,2024-11-18T08:47:40,TDID_EAE4533AD6634990,UID2_f6b0d28dbad84fe1b92c,partner_7385,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_prospecting_display,cr_ag_electra_test_prospecting_display_3,4.88,3.9,3.31,0.22,0.15,3.68,CTV,FireTV,17.9,App,94.0,UK,,,Google AdX,bbc.com,,Display,160x600,Unknown,,SecondPrice,True,12,2491,8,0
b99c1068-e9f8-4816-b524-a7883ed69da4,2024-11-21T20:45:06,2024-11-21T20:46:05,TDID_311B01F3E73E48C7,UID2_15f6532c79fb4536bfb7,partner_2456,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_1,6.91,5.45,4.63,0.27,0.15,5.05,CTV,tvOS,13.6,App,97.0,US,GA,Philadelphia,Xandr,nytimes.com,,Native,1200x627,Above,deal_43805,SecondPrice,True,3,2591,20,3
f7bc2191-eddc-4e7c-b541-93a08b974955,2024-12-15T11:24:31,2024-12-15T11:25:00,TDID_40B4395F9B394919,UID2_a3ea29926d554ff8804e,partner_5443,adv_ent_brand_002,cmp_game_launch,ag_game_launch_awareness_video,cr_ag_game_launch_awareness_video_3,15.0,10.21,8.68,0.44,0.17,9.29,Mobile,iOS,12.7,App,92.0,FR,,,Amazon TAM,bbc.com,,Video,640x360,Above,deal_39968,SecondPrice,True,7,7101,11,6
f3097f0f-306d-4ebc-bbba-042c88f4c150,2024-11-21T09:18:17,2024-11-21T09:18:50,TDID_84561A76E5B74FDC,UID2_d6422884aafe4698bae2,partner_1827,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_retargeting_display,cr_ag_new_model_la_retargeting_display_4,6.2,4.14,3.52,0.25,0.18,3.95,SmartTV,Roku,11.7,App,105.0,UK,,,Xandr,nytimes.com,,Display,320x50,Below,,SecondPrice,True,8,9476,9,3
41e4d8ae-58e5-4db2-8892-acc7083a7cf9,2024-11-29T12:49:50,2024-11-29T12:50:39,TDID_C57E7A30BEF3428A,UID2_9f761e331d1b43169808,partner_1033,adv_ent_brand_001,cmp_stream_holiday,ag_stream_holid_prospecting_video,cr_ag_stream_holid_prospecting_video_3,12.82,8.34,7.09,0.29,0.07,7.45,Tablet,Windows,10.5,Chrome,103.0,UK,,,OpenX,,Fox News App,Video,1280x720,Below,,FirstPrice,True,15,2513,12,4
136b780d-26ca-4f00-aa97-87006feac42e,2024-12-10T07:08:23,2024-12-10T07:08:32,TDID_B953C274E6E64259,UID2_47c157605c9b479d87c2,partner_2786,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_awareness_video,cr_ag_credit_rewar_awareness_video_3,14.34,10.13,8.61,0.42,0.1,9.13,SmartTV,Android,15.8,App,114.0,UK,,,SpotX,theguardian.com,,Video,1280x720,Above,,FirstPrice,False,1,6554,7,1
be56b72f-f6ed-4b43-9bad-367bb0dcae00,2024-12-14T22:01:17,2024-12-14T22:02:04,TDID_5EB33C138A84427A,UID2_cef14c382060489f8335,partner_1848,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_performance_display,cr_ag_flight_holid_performance_display_3,9.05,5.84,4.96,0.13,0.07,5.16,Tablet,macOS,14.6,Safari,107.0,CA,,,Index Exchange,cnn.com,,Display,300x250,Unknown,,SecondPrice,False,10,4226,22,5
b078b76c-bd52-4139-b2ea-039070103516,2024-11-28T20:24:11,2024-11-28T20:24:43,TDID_896570BDFE4B4EB2,UID2_c9c25168f72644a6aef3,partner_6301,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_retargeting_display,cr_ag_new_model_la_retargeting_display_4,7.42,5.79,4.92,0.27,0.18,5.37,CTV,Android,13.1,App,111.0,UK,,,Index Exchange,,CNN App,Display,320x50,Unknown,deal_93817,SecondPrice,True,8,2864,20,3
aba71467-c466-4b44-8e78-ee670b075fe2,2024-11-17T16:10:16,2024-11-17T16:10:32,TDID_98D4EB8C23434D61,UID2_9b7bae1d166641108316,partner_4761,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_awareness_video,cr_ag_flight_holid_awareness_video_2,21.94,17.69,15.04,0.32,0.19,15.55,Mobile,Android,16.2,Samsung Internet,94.0,FR,,,Amazon TAM,washingtonpost.com,,Video,1280x720,Below,,SecondPrice,True,12,7852,16,6
06d4c488-1bb7-40fd-b0e6-442f53701657,2024-12-15T15:57:12,2024-12-15T15:57:26,TDID_938D6E656A8740D4,UID2_c08878c382de4fd6a619,partner_6037,adv_tech_brand_003,cmp_app_install,ag_app_install_prospecting_video,cr_ag_app_install_prospecting_video_2,13.94,8.59,7.3,0.48,0.16,7.94,Tablet,macOS,15.8,Firefox,113.0,CA,,,Amazon TAM,weather.com,,Video,1280x720,Above,,FirstPrice,True,8,7258,15,6
8da48445-391f-4568-bd56-513fa0ac7071,2024-11-27T18:47:14,2024-11-27T18:47:31,TDID_A41F5557417F46FC,UID2_0b340929d1b44beca690,partner_6295,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_performance_video,cr_ag_electra_test_performance_video_3,13.59,8.49,7.22,0.36,0.06,7.64,Desktop,macOS,12.7,Edge,96.0,AU,,,Xandr,weather.com,,Video,1280x720,Unknown,,FirstPrice,True,4,4800,18,2
6a3cd255-24c4-4729-95e2-7fefc8900746,2024-11-27T00:26:20,2024-11-27T00:27:07,TDID_94A0C260BCC24C38,UID2_145fdca7f8ec4e10912c,partner_5934,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_2,7.9,5.54,4.71,0.33,0.09,5.13,SmartTV,FireTV,10.1,App,104.0,DE,,,SpotX,,USA Today,Native,600x600,Below,,FirstPrice,False,1,3827,0,2
40d0a77a-1ef6-46b0-8d5b-4d15021c6e75,2024-12-14T00:55:26,2024-12-14T00:56:05,TDID_59E5C8DF240745AA,UID2_89aa98de6f4647d8a269,partner_5103,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_performance_video,cr_ag_electra_test_performance_video_3,9.8,7.96,6.77,0.16,0.09,7.02,Tablet,Windows,11.0,Chrome,113.0,AU,,,FreeWheel,,USA Today,Video,1280x720,Below,deal_13830,FirstPrice,True,12,4128,0,5
b156e96c-11f0-4919-b030-f8e190d658cf,2024-12-03T12:56:30,2024-12-03T12:57:27,TDID_9433FE55FEB342AE,UID2_02d556557228404e8e9a,partner_2402,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_retargeting_display,cr_ag_flight_holid_retargeting_display_1,6.83,5.64,4.79,0.39,0.12,5.3,CTV,Android,13.2,App,108.0,FR,,,FreeWheel,usatoday.com,,Display,728x90,Above,deal_38657,FirstPrice,False,11,2568,12,1
676efafe-b581-4bc8-90e8-9259db31d03c,2024-12-13T02:30:14,2024-12-13T02:30:25,TDID_2D35AF4CB4EC4B7D,UID2_565795b4e90945f18086,partner_8487,adv_tech_brand_001,cmp_tech_holiday_bundle,ag_tech_holiday_performance_display,cr_ag_tech_holiday_performance_display_1,6.95,6.03,5.13,0.21,0.11,5.45,SmartTV,Roku,16.9,App,104.0,AU,,,Google AdX,bbc.com,,Display,970x250,Below,,SecondPrice,True,8,5400,2,4
da914f64-096d-4d2b-a862-cf6c0bfbfd3a,2024-11-28T21:47:39,2024-11-28T21:48:17,TDID_2036D55B2CE44FAC,UID2_73dfb16d74da4adcb4ea,partner_5211,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_awareness_video,cr_ag_credit_rewar_awareness_video_3,11.86,7.75,6.59,0.42,0.2,7.21,Desktop,macOS,11.7,Firefox,95.0,CA,,,PubMatic,,Weather Channel,Video,1280x720,Unknown,,SecondPrice,True,7,7527,21,3
79beb36c-48c6-4d01-9ae1-17c2db5ea1e7,2024-12-11T16:49:49,2024-12-11T16:49:59,TDID_F88F5D8585764FE5,UID2_9fcccaf01378427aa212,partner_5884,adv_ent_brand_002,cmp_game_launch,ag_game_launch_awareness_video,cr_ag_game_launch_awareness_video_3,9.66,7.92,6.73,0.45,0.13,7.31,SmartTV,FireTV,16.2,App,97.0,FR,,,Index Exchange,cnn.com,,Video,640x360,Unknown,,FirstPrice,True,5,6845,16,2
07a3207f-efec-4134-bf7a-32a718f5f9dd,2024-12-06T14:24:43,2024-12-06T14:25:25,TDID_6CA2628DE86E4DDA,UID2_7188ddfc64614562bd6e,partner_5945,adv_ent_brand_002,cmp_game_launch,ag_game_launch_performance_display,cr_ag_game_launch_performance_display_3,6.82,6.26,5.32,0.16,0.19,5.67,Desktop,Windows,12.9,Firefox,111.0,DE,,,PubMatic,weather.com,,Display,320x50,Unknown,,SecondPrice,True,3,7560,14,4
25dadfc2-fb27-49b5-a5d4-408195d84c63,2024-11-21T06:51:28,2024-11-21T06:52:26,TDID_442D401D68B64399,UID2_9b984cc569b6488a9f50,partner_3944,adv_ent_brand_002,cmp_game_launch,ag_game_launch_awareness_video,cr_ag_game_launch_awareness_video_1,11.88,8.31,7.06,0.45,0.07,7.58,Mobile,Android,10.5,App,112.0,US,PA,Chicago,Index Exchange,cnn.com,,Video,1280x720,Below,,SecondPrice,True,10,1091,6,3
f583f8e0-09ed-455d-9f1c-f172b4585c0c,2024-11-16T15:40:11,2024-11-16T15:40:28,TDID_EAD41C8CE48B4FBE,UID2_e78c734dbc4b427aa927,partner_6958,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_retargeting_native,cr_ag_electra_ev_a_retargeting_native_2,5.58,4.93,4.19,0.3,0.09,4.58,SmartTV,tvOS,15.2,App,116.0,US,NC,San Antonio,Xandr,,Weather Channel,Native,600x600,Below,,SecondPrice,False,7,8022,15,5
e70f6731-8330-4a6b-9b2f-96c415d6cf14,2024-11-24T15:46:29,2024-11-24T15:46:56,TDID_353912228B294AB3,UID2_fc6183f4369c430fb5b3,partner_7730,adv_tech_brand_001,cmp_tech_holiday_bundle,ag_tech_holiday_performance_display,cr_ag_tech_holiday_performance_display_1,5.86,4.96,4.22,0.31,0.05,4.58,SmartTV,Roku,13.0,App,108.0,FR,,,Xandr,usatoday.com,,Display,970x250,Below,,FirstPrice,True,8,6570,15,6
6f7ccccb-7243-4aea-9773-3b2dac944140,2024-11-30T16:50:31,2024-11-30T16:51:19,TDID_E2237A93B4DA4168,UID2_3e6f234797bb4f92964d,partner_9477,adv_tech_brand_003,cmp_app_install,ag_app_install_prospecting_video,cr_ag_app_install_prospecting_video_3,11.12,7.58,6.44,0.11,0.12,6.67,SmartTV,tvOS,16.9,App,93.0,DE,,,Magnite,cnn.com,,Video,1920x1080,Below,,SecondPrice,False,12,8789,16,5
9de7e527-dca3-4feb-8295-7453db9e1f18,2024-12-03T18:19:03,2024-12-03T18:19:36,TDID_A0B69C4B6FCB4E60,UID2_858e0539cca0401fb14b,partner_8167,adv_auto_brand_001,cmp_auto_yearend_sale,ag_auto_yearend_prospecting_native,cr_ag_auto_yearend_prospecting_native_2,5.77,3.85,3.27,0.14,0.12,3.53,CTV,Android,14.0,App,101.0,AU,,,OpenX,washingtonpost.com,,Native,1200x628,Below,,FirstPrice,True,2,5243,18,1
ffba608a-5acf-448a-bb88-06cc78f7902d,2024-11-16T11:39:51,2024-11-16T11:40:17,TDID_8EDD8312BDE84FA0,UID2_dde33f3a523b40419e2a,partner_3041,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_performance_video,cr_ag_shopsmart_bl_performance_video_3,15.18,10.77,9.15,0.34,0.08,9.57,Mobile,iOS,12.1,App,112.0,US,TX,Philadelphia,Index Exchange,bbc.com,,Video,640x360,Unknown,,FirstPrice,True,14,8003,11,5
50cb0616-006b-479c-b929-8dcd4bd6dc0f,2024-12-13T15:05:37,2024-12-13T15:06:34,TDID_706D0BE814A94EDA,UID2_e272ef7e1ee24014b44a,partner_2371,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_prospecting_video,cr_ag_wellness_new_prospecting_video_2,12.04,10.45,8.88,0.29,0.12,9.29,CTV,tvOS,11.8,App,107.0,UK,,,PubMatic,foxnews.com,,Video,1280x720,Above,,SecondPrice,False,2,2952,15,4
f8ccde96-194b-4f79-ae11-1f348be54917,2024-11-27T10:25:00,2024-11-27T10:25:11,TDID_5DFBB13E6A5141BB,UID2_aeb3124195874cbcaa4f,partner_8800,adv_travel_brand_001,cmp_travel_newyear,ag_travel_newye_prospecting_display,cr_ag_travel_newye_prospecting_display_3,7.54,5.19,4.41,0.4,0.12,4.93,Desktop,macOS,11.4,Chrome,110.0,CA,,,Index Exchange,weather.com,,Display,320x50,Above,,FirstPrice,True,10,2780,10,2
9744f47e-831e-4903-9205-ce24349e5738,2024-11-18T20:11:45,2024-11-18T20:12:32,TDID_E6A555963A2B460F,UID2_9cf6b762c1d044bfa416,partner_7100,adv_retail_brand_001,cmp_retail_clearance,ag_retail_clear_performance_display,cr_ag_retail_clear_performance_display_2,6.41,6.02,5.12,0.27,0.15,5.54,SmartTV,Roku,15.7,App,116.0,CA,,,SpotX,nbcnews.com,,Display,970x250,Below,deal_92157,SecondPrice,False,3,9767,20,0
ef9ec8c9-004a-4c1d-abc9-5da519df9796,2024-12-01T11:14:36,2024-12-01T11:15:35,TDID_59C257D664FF4BE5,UID2_b8c3eecf9c444f7c96fb,partner_7482,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_2,7.25,4.6,3.91,0.13,0.16,4.2,Desktop,Windows,17.3,Firefox,117.0,UK,,,Amazon TAM,usatoday.com,,Native,600x600,Below,,FirstPrice,True,15,4562,11,6
e7924e62-6856-43ec-9bd4-2e2804019698,2024-12-10T20:22:04,2024-12-10T20:22:30,TDID_ED6AE33BCBF04CBF,UID2_f5af625ef1a949b1b961,partner_4299,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_retargeting_display,cr_ag_new_model_la_retargeting_display_4,5.33,4.59,3.9,0.27,0.16,4.33,Mobile,Android,10.0,Samsung Internet,109.0,UK,,,Google AdX,,NBC News,Display,320x50,Unknown,,FirstPrice,True,11,9705,20,1
a5d8ae99-476e-4dc2-91a5-377b56598c00,2024-12-06T07:09:09,2024-12-06T07:09:59,TDID_C4A488F66E9F4305,UID2_f86c6a2bcfdc401d9d53,partner_1154,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_awareness_video,cr_ag_winter_getaw_awareness_video_1,20.07,14.83,12.61,0.2,0.06,12.87,CTV,FireTV,12.5,App,98.0,UK,,,OpenX,washingtonpost.com,,Video,1920x1080,Above,deal_61298,SecondPrice,True,9,7566,7,4
c17b38c9-905b-4988-b61d-7f349d8f00ff,2024-11-22T01:31:56,2024-11-22T01:32:44,TDID_ECEDC0E79486465E,UID2_8bc182879f004c988867,partner_2167,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_retargeting_native,cr_ag_electra_test_retargeting_native_1,7.33,4.46,3.79,0.44,0.08,4.31,Tablet,macOS,10.4,Firefox,107.0,AU,,,PubMatic,bbc.com,,Native,1200x627,Above,deal_69795,SecondPrice,True,7,9865,1,4
abcf9848-90f2-45bf-be0a-fcd34d8a7dbc,2024-12-05T13:45:37,2024-12-05T13:45:49,TDID_9C2512B8E9C342CE,UID2_90dd9dd5b9a34fb49ce8,partner_6955,adv_travel_brand_002,cmp_vacation_cruise,ag_vacation_cru_awareness_video,cr_ag_vacation_cru_awareness_video_2,20.26,12.19,10.36,0.17,0.16,10.69,Tablet,macOS,16.6,Safari,95.0,DE,,,Amazon TAM,theguardian.com,,Video,1280x720,Below,,SecondPrice,True,7,336,13,3
